"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"V1143",0,0,0,0,0,0,0,0,0,0,0,0,0,0.201209320764781,0,0.408407079773731,0,0,0,0,0,0.360793246475579,0,0,0,0.510590828312827,0,0,-0.173225976287922,0.382591313824173,0.619301830315706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.526067162377791,0,0,0,0,0,-0.271129875641175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439118781783956,0,0,0,0,0,0,0.154191646605402,0,0,0,0,0,0,5.97129175757075,0,0,0,0,0.275787222825875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128168269620337,0,1.07739060697604,0,0,0,0,0,0.094208961436364,0,0,0
"V1153",0,0,-0.498819962418693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907725052239012,0,0,0,-0.0862687839170781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823103933833068,0,0,0,-0.396422976070736,0,0,0,0,0.487228018768952,0,0,0,0,0,0,0,0,0,0,0,0,-0.632057289275473,0,0,0,0,0,0,0,-0.0757281384179865,0,-0.114323624411925,-0.309015563257717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34979670828795,0,0,0,0,0,0,0,0,0,0,0,0,-0.203332032712598,0,0,0,0,0,0,0,0.0456373350696854,0,0,0,0,0,0,0,-0.253105287374087,0,0,0,0,0,0
"V1163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844057540566439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159329173126901,0,0,0,0,0,0,0,0,8.56041599180316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1173",0,0,0,0,-0.0796298141679769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367490446339528,0,0,0,0,0,0,0,0,-0.16858622693267,0,0,0,0,0,0,0,0,0,-0.629896649033389,0,0,0,0,0,0,0,0,0,0,0,-0.352354404196467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281838711260205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02497799283063,0,0,0,0.00262297635938651,0,0,0,0,0,0,0,0,0,0,0,-0.854739060941915,0,0,0.135471664200265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210764160559068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407217580443264,0,0,0,0,0,0,0,0,0,0.221312395406706,0,0,0,-0.263764180349105,0,0,0,0,0,0,0,0,0,0,0,0,0.434121564018035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30324680134396,0,0,0,0,0,0.0706109083169731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24745391946471,0,0,0,0,0,0
"V1193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240363976559346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741311919266709,0,0,0,0,0,0.358496155100037,0,0,0,0,0,0,0,0,0,0,0,0.251539437988146,0,0,0.284036250564505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592123147394502,0,0,0,0,0,0,0,0,0,0.0566507253284624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373948462422924,0,0,0,0,0,-0.0267579347885814,0,-0.111419888609824,0,0,0,-0.271339945766121,0,0,0.275787222825876,0,0,0,0,6.80263229968915,0,0,0,0,0,0,0,0,0,0,-0.194351079913869,0,0,0,0,0,-0.382068413001809,0,0,0,0,-0.0968516313795226,0,0,0,0,0,0,0,0,0
"V1203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122007883704684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4090049430338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1215",0,0,0,0,0.470016980913811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139694914728553,0,0,0,0,0.100519937289047,0,0,0,0.77986970197427,0.186659972368485,0,0,0,-0.21440170114687,-0.365854125762309,0,0,0,0.379128784440046,0,0,0,-0.00286771491514437,0,0,0,0.291521630072128,0,0,0,0,0,0,0,0,0,0.0490882717865404,0.114536774836926,0,0,0,-0.121466503223274,0,0,0,0,-0.148489644749916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262297635938669,0,0,0,7.30910493749044,0,0,0.191715878365117,0,0,0,0.0678645471415749,0,0,0,0,0.772725449463937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23094439212431,0,-0.121782320300068,0,0,0,0,0,0,0,0,0,0,0,-0.189972964250974,0,0,0,0,0,0,0,0,0,0,0,-0.377814138644251,0,0,0,0,0,0.00957061053024647,0,0.3899673613632,0,0,0.331818108612678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102084761487068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203122132388212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58838534032797,0,0,0,0,0,0.0258738866123555,0,0,0,0,0,0,0,-0.370397798557648,0,0,0,0,0,0,0,0.526004087113435,0,0,0,0,0,0
"V1233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13940489603822,0,0,0,0,0.0711894751525509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1243",0,0,0,0,-0.524498002044459,0,0,-0.0299279473738488,0,0,0,0,0,0,0,0,0,0,0,-0.406473715394513,0,0,0,-0.347556333774518,0,0,0,0,0,0,0,0,0,0,0,0,-0.248846521042335,0,0,0,0,0,-0.154753579986141,0,0,0.160606448875794,0,0,0,0,-0.0627739707878861,0,0,0,-0.542993096832581,0,-0.0351605960696882,0,0,0.323301893551658,0,0,0,0,0,0,0,0,0,0,0,0,-0.565663772895799,-0.51669910401662,0,0,0,0,0,0,0,0,0,-0.21028377590277,-0.597696263157528,0,0,0,0,0,0,0,0.481911096432958,0,0,0,0,0,0,0,0,0,0.461012273515701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706109083169731,0,0,0.191715878365117,0,0,6.89951895099863,0.0154411822455938,0,0,0,0,0,0,0.20701260101275,-0.614184527292552,0,0.330828526848537,0,0,0,0,0,0,0,0,-0.198628288016086,0,0,0,0,0,0
"V1253",0,0,0,0,0.352364015328367,-0.493098182460077,0,0,0.208760212166428,0.128592410701667,0,0,0,0,0,0,0,0,0,0.394970395232469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491720398637134,0,0,0,0,0,0,0,0.00887297732346895,-0.160738607371895,-0.573110734655721,0,0,0,0.0188391733533086,0.0291598357918237,0,0,0.506836344447712,0,0.17696944450867,0,0,-0.269826048312566,0,0,0,0,0,0,0,0,0,0,0,0.367637719882786,0,0.690976658022723,0,-0.120763759303971,0.563418006770793,0,0,0,0,0,0,0,0.12342620665088,0,-0.683018131384768,0,0,0,0,0,0,0,0,0,0,0,0,-0.607484083140276,0.619294543908978,-0.382536850321883,0,0,0,0.610702957101259,0,0.431021970174797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154411822455936,7.31864236376942,0.107367516439145,0,0,0,0,0,-0.133431872480876,0.698921699623833,-0.455950880926942,-0.713535788143536,-0.203045307626129,0,0,0,0,0,0,0,0.290113668085424,0,0,0,0,0,0
"V1263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10981891412705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336203614518847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107367516439145,7.11406450087275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01696412853766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1283",0,0,-0.483666738771778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661892927367453,-0.178965658594747,0,0.185506403330148,0,0,0,0.153270507966141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142830367770653,0,0.651528328476549,0,0.224445971610077,0,0,0,0,-0.56427814140011,-0.0982632965699674,0,0,-0.513474661780948,-0.0705885502426072,0,0,0.108080761569405,0.140443095500569,0,0,0,0,-0.60494399923973,0,0.00839835665196794,0,0,0,0,0,-0.251031282604226,0,0,0,0,0,0,0.275216760343744,0,-0.288559002703735,0,-0.446915300238732,0,0,0,0,0,0.230045365281258,0,0,0,0,0,-0.135367623963187,0,0,0,0.0214475020553195,0,0,0,0,0.51606191832501,0,0,0,0,0,0,0,0,0,-0.203332032712598,0,0,0,0,0,0.0678645471415749,0.0258738866123556,0.0711894751525509,0,0,0,0,6.78295554661898,0.0179188588735609,0,0,0.512160639246741,0,0,0,0.215527443787599,0,0,0,0,0,-0.150853097203622,0,-0.775872893794028,0,0,0,0,0,0.459176684455942
"V1293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088309989999663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215610417743464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196914256350381,0,0,0,0.452717712755815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179188588735609,7.38902810631263,0,0,0,0.138113964143354,0,0,0,0,0,-0.338958004203448,0,0,0,0.456559645930467,0,0,0,0,0,0,0
"V1303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.562675707907689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714712148893408,0,0,0,0,0,0,0,0,0,0,0,0.611624006782576,0,-0.0768513548542141,0.137381854853617,0.60517152781884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710097485057499,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838083697441012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194351079913869,0,0,0,0,0,0,0,0,0,0,6.76114317888247,0,0,0,0,0,-0.768225210316888,0,0,0,0,-0.103533464115571,0,0,0,0,0,0,0,0,0
"V1315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40813078609743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5292554026762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267336321353945,0,-0.446823260023104,0,0,0,0,0,0.555729493812121,0,0,0,0,0.0357480043682204,0,0,-0.354123931176625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423309743432204,0,0,0.154475495333541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317401087815197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20701260101275,-0.133431872480876,0,0,0.512160639246741,0,0,0,6.5974665899716,0,0,-0.219887981450338,0,0,0,0,0,0,0,0,1.03840142767588,0,0,0,0,0,0
"V1333",0,0,0,0,-0.202427213517536,0.0424484357766848,-0.0170975293191601,-0.134642703745433,-0.114587321963763,-0.532415223568941,-0.139956582799458,0.5273571419473,0,0,-0.315356348426818,0,0,-0.618841863932449,0,-0.0536447130273085,0.124365444378345,0,0,0,0,0,0,0,0,0,0.242982293512098,-0.0349231992145548,0,0,0,0,0,0,0,0,-1.08422818706511,0,0,0,-0.546786889243844,0.410052504854955,0,0,0,0,0,0,0,0,0,-0.0122486915938797,-0.106436955306345,0,0,0.538579542330239,0.297165289971086,0,0.102374958646232,0,0,0,0,0,0,0.751483154746869,0,0,0,0,-0.796649338349502,0,-1.09656242075572,0,0,0.17140215074448,0,0,-0.482142597053787,0,-0.816318479535235,0,0.577218839854011,0,0,0,0,0,0.130292030523563,0,0,0,0.264174932101106,0,0,0.118376722078422,-1.14367558253989,0.0376703106992179,0.906637682343341,0,0,-0.832117101331379,0,0,0,0,0,0,0.118488821956199,0,0,0,-0.854739060941915,0,0,0,0.772725449463937,0,0,-0.614184527292552,0.698921699623833,0,0,0,0.138113964143354,0,0,0,7.98910218953255,0,0.342322037008106,0,0,0,0.216316044831318,0,0,0,0,-0.250834449488969,0,0,0,0,0,0.0864529325436551
"V1343",-0.351275374288592,0,0,0,0,-0.144131412103483,0,0,0,0,0,0,0,0,0,-0.495302521456893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565805904870119,0.238020905943499,0.921944133136878,0,0,0.194318019334949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153220887279335,0,0,0,0,0,0,0,0,0.00766397831169791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434162957822942,-0.22016642925134,0,0,0,0,-0.141853913368038,0,0,0.356384099205328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.455950880926942,0,0,0,0,0,0,0,0,7.1166356555792,0,-0.146964417424986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1353",0,0,0.0215653731422116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185295298520931,0,0,0,0,0.339106430017805,0.149132536448968,0,0,0,0,0.253683945395845,0,0,-0.548106212451875,0,0,0,0,0.107157468199841,0,0,0,0,0,0,0.00483123702622175,0.153069942370513,0.806370891055034,0,0,0,0,0,0,0.0870583675719113,0,0,0.0595817831978329,0.0374301266226919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00498787095779703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330828526848537,-0.713535788143536,0,0,0,0,0,0,-0.219887981450338,0.342322037008107,0,6.59503215004804,-0.330386862729071,0,0,0,0,0,0,0,0.28094661410876,0,0,0,-0.0282783618886713,0,0
"V1363",0,0,0.23522996414454,0,0.00203756207941563,0,0,0,0.777588592603385,0.112567301194677,0,0,0,0,0.380018396886107,-0.323233468106604,-0.262397704133786,0,0,0,-0.416892902483302,-0.475076357567593,0,0,0,-0.329604928152432,0,0.128995490575201,0,0,0,0,0,-0.574512418412949,0,0.0285141862099784,0,0,0.121690358865934,0,0,-0.575548275394901,0,0,0,0,-0.0140916184391273,0.555174100010414,0,0,0.493676971541992,0.327331148517394,0,0.384022206243415,0,0,0.508422047363479,0,-0.934248437562422,0,0,-0.0330859774983521,0,0,0.803020359084415,-0.557353128278405,0,0,0,0,0,0.0275824550061202,0,0.275053584246035,0,-0.893725732848211,0,-0.119564116837417,0,0,0.712076795404229,0.151948209233363,0,0.0920697587705749,0,0,0,0,0,0,0,0,0,0,0.140671596140271,0,0,-0.197133167003841,0.123839996460947,-0.527801349423559,0,0,0,0,-0.244065718625677,0.180977301667334,0,0.39930823951596,0,0,0,0,0,0,0.0456373350696853,0,0.135471664200265,0,-0.382068413001809,0,0,-0.370397798557648,0,0,-0.203045307626129,0,0,0.215527443787599,0,-0.768225210316888,0,0,0,-0.146964417424986,-0.330386862729072,6.96131276934145,0,0,0,0,-0.365208549920256,0,0,0,0,0.129319450388783,0,-0.192548901151944,0.140340790329163,-0.141134412122989
"V1373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508428984461926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15450063278449,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99184343913176,0,0,0,0,0,0,0,0,0,0,0,0
"V1393",0,0,0,0,0,0,0,0,0,0.109346588988127,0,0,0,0,0,0,0,0,0,0,0,-0.170710441835022,0.0639493062940688,0,0,0,0,0,0,0,-0.0505458825072901,0,0,0,0,0,0,0,0,0,0.128501641568372,-0.144382778033802,0,0,0,-0.89761933360388,0,0,0,0.0607457901008957,0,0,0,0.207164537009308,0,0,0,0,0,0,-0.367477908937552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123724676103554,0,0,0,0,0,0,0,0.0655845149290777,0,0,0,0,0,0,0,0,0,0,0.0226199220350212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128168269620337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338958004203448,0,0,0,0.216316044831318,0,0,0,0,0,5.97102793702422,0,-0.167065541752949,0,0.370328434974658,0,0,0,0,0,0,0
"V1403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.418921968812904,0,0,0,0,0,0,0,0,0,0,0,-0.228530095072434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247952982973692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132017981868672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43194919850019,0,0,0,0,0,0,0,0,0,0
"V1415",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172553143483329,0,0,0,0,0,0,0,-0.658596828355175,0,0,0,0,0,0,0,0,-0.260027942359887,0,0,-0.418585240915719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485164547104448,-0.105222998095429,0,0,0,0,0.065418633436588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367628709629982,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07739060697604,0,0,0,0,-0.0968516313795226,0,0,0,0,0,0,0,0,0,0,-0.103533464115572,0,0,0,0,0,-0.365208549920257,0,0,-0.167065541752949,0,6.9072272140823,0,0,0,0,0,0,0,0,0
"V1423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488037164136821,0,0,0,0,0,0,0,0,0,0,0,0.0441567170148957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55228699378994,0,0,0,0,0,0,0,0,0,0,0,-0.614215994254524,0,0,0,0,0,-0.194621643169874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150853097203622,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00379336053819,0,-0.358478564298922,0,0,0,0,0,0
"V1433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129986360593958,0,0.00711859448939237,0,0,0,0,0,0,0,0,0,-0.319727440887135,0,0.447163168377616,0,0,0,0,0,0,0,0.250383169825734,0,0,0,0.2091340619476,0,0,0,0,0,0,0,0,0,-0.0448624250412934,0,0,0,0,0.997249748863552,0,0,0,-0.249952695275627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294487430887357,0,-0.284106080605596,-0.322537439333593,0,0.0656659215094455,0,0,0,0,0,0,0,-0.0604845484155795,0,0.210403346664898,0,0,0,0,0,0,0,0,0,0,0,0.153761639096055,0,0.133561537062715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456559645930467,0,0,0,0,0,0,0,0,0,0.370328434974658,0,0,0,5.65907673879311,-0.221531341071369,-0.0674739025451807,0,0,0,-0.204580775100184,0.236095555832748
"V1443",0,0,-0.37646587135236,0,0,0,0,0,-0.695426794545715,0,0,0,0,0,0,0,0,-0.219989388135646,-0.66809102271137,-0.764638908774749,0.126610875263642,0.348961370257668,0,0,0,0,0,0,0,0,0,0,0,0.317249183166851,0,0,0,0,0,0,0,0,-0.254213579575991,0.291702658296481,0,0.171663997724471,0.154133371241225,0,0,0,0,-0.188410488560315,0,0,0,0,-0.00668165729767534,0,0,0.619678431723275,0,0,0,0,0,0,0,0,0,0,-0.407850819555261,0,-0.0668071653482514,0,0,0.753513542317149,-0.0919524550189856,0,0,0.669545597463353,0,0,-0.215616107857133,-0.347517656167071,0,0,0,0,0,0,0,0,0.152170856977368,0,0,0,0,0,0,0.176359535940449,0,0.0564818391133093,0,0,0,0,0,0,0,0,0,0,0,0,-0.253105287374087,0,0,0.247453919464709,0,0,0,0.526004087113435,0,-0.198628288016086,0.290113668085424,0,0,-0.775872893794029,0,0,0,1.03840142767588,-0.250834449488969,0,0.28094661410876,0,0,0,0,0,0,-0.358478564298922,-0.221531341071369,6.971150678823,-0.0108560561735076,0,0,0,0,0.695295699827371
"V1453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113776622840938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233290355849238,0,0,0,0,0,0.111929411201591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272871981407785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674739025451808,-0.0108560561735076,8.15669653429745,0,0,0,0,0
"V1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447314925427556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129319450388783,0,0,0,0,0,0,0,0,0,7.86108687580478,0,0,0,0
